,,2010-01-04 00:00:00
Adj Close,GTLS^B,
Adj Close,GTN,1.5564764738082886
Adj Close,GTX,
Adj Close,GTXAP,
Adj Close,GTY,12.709961891174316
Adj Close,GUG,
Adj Close,GURE,68.5
Adj Close,GUT,2.8564915657043457
Adj Close,GUT^C,
Adj Close,GVA,28.148706436157227
Adj Close,GVCI,
Adj Close,GVCIU,
Adj Close,GVCIW,
Adj Close,GVP,5.46999979019165
Adj Close,GWAV,
Adj Close,GWH,
Adj Close,GWII,
Adj Close,GWIIW,
Adj Close,GWRE,
Adj Close,GWRS,
Adj Close,GWW,77.72447204589844
Adj Close,GXII,
Adj Close,GXIIW,
Adj Close,GXO,
Adj Close,GYRO,42.47896194458008
Adj Close,H,29.35988426208496
Adj Close,HA,6.840928554534912
Adj Close,HAE,27.71500015258789
Adj Close,HAFC,7.662755489349365
Adj Close,HAIA,
Adj Close,HAIAU,
Adj Close,HAIAW,
Adj Close,HAIN,8.694999694824219
Adj Close,HAL,25.76731300354004
Adj Close,HALL,79.5999984741211
Adj Close,HALO,6.110000133514404
Adj Close,HAPP,
Adj Close,HARP,
Adj Close,HAS,23.241975784301758
Adj Close,HASI,
Adj Close,HAYN,26.4792537689209
Adj Close,HAYW,
Adj Close,HBAN,2.63590145111084
Adj Close,HBANM,
Adj Close,HBANP,
Adj Close,HBB,
Adj Close,HBCP,10.816130638122559
Adj Close,HBI,4.602968215942383
Adj Close,HBIO,2.7748289108276367
Adj Close,HBM,12.32059383392334
Adj Close,HBNC,2.41206693649292
Adj Close,HBT,
Adj Close,HCA,
Adj Close,HCAT,
Adj Close,HCC,
Adj Close,HCCI,11.199999809265137
Adj Close,HCDI,
Adj Close,HCDIP,
Adj Close,HCDIW,
Adj Close,HCI,5.233541488647461
Adj Close,HCKT,2.2745580673217773
Adj Close,HCM,
Adj Close,HCNE,
Adj Close,HCNEU,
Adj Close,HCP,
Adj Close,HCSG,9.66193962097168
Adj Close,HCTI,
Adj Close,HCVI,
Adj Close,HCVIU,
Adj Close,HCVIW,
Adj Close,HCWB,
Adj Close,HCXY,
Adj Close,HD,21.65437889099121
Adj Close,HDB,12.258737564086914
Adj Close,HDSN,1.4199999570846558
Adj Close,HE,12.595097541809082
Adj Close,HEAR,
Adj Close,HEES,5.078596591949463
Adj Close,HEI,8.628888130187988
Adj Close,HEI/A,
Adj Close,HELE,24.100000381469727
Adj Close,HEP,8.104968070983887
Adj Close,HEPA,
Adj Close,HEPS,
Adj Close,HEQ,
Adj Close,HERA,
Adj Close,HERAU,
Adj Close,HERAW,
Adj Close,HES,52.600196838378906
Adj Close,HESM,
Adj Close,HEXO,
Adj Close,HFBL,3.54237961769104
Adj Close,HFFG,
Adj Close,HFRO,
Adj Close,HFRO^A,
Adj Close,HFWA,10.114316940307617
Adj Close,HGBL,0.15000000596046448
Adj Close,HGEN,
Adj Close,HGLB,
Adj Close,HGTY,
Adj Close,HGV,
Adj Close,HHC,
Adj Close,HHGC,
Adj Close,HHGCR,
Adj Close,HHGCW,
Adj Close,HHLA,
Adj Close,HHS,102.84773254394531
Adj Close,HI,13.607824325561523
Adj Close,HIBB,22.248321533203125
Adj Close,HIE,
Adj Close,HIFS,25.86014175415039
Adj Close,HIG,18.769386291503906
Adj Close,HIG^G,
Adj Close,HIHO,0.859594464302063
Adj Close,HII,
Adj Close,HILS,
Adj Close,HIMS,
Adj Close,HIMX,2.039036989212036
Adj Close,HIO,2.299349308013916
Adj Close,HIPO,
Adj Close,HITI,
Adj Close,HIVE,
Adj Close,HIW,18.062944412231445
Adj Close,HIX,2.8688619136810303
Adj Close,HKD,
Adj Close,HL,6.094564437866211
Adj Close,HLBZ,
Adj Close,HLBZW,
Adj Close,HLF,9.526985168457031
Adj Close,HLGN,
Adj Close,HLI,
Adj Close,HLIO,15.472319602966309
Adj Close,HLIT,6.559999942779541
Adj Close,HLLY,
Adj Close,HLMN,
Adj Close,HLN,
Adj Close,HLNE,
Adj Close,HLT,
Adj Close,HLTH,
Adj Close,HLVX,
Adj Close,HLX,12.399999618530273
Adj Close,HL^B,
Adj Close,HMAC,
Adj Close,HMACW,
Adj Close,HMC,24.667091369628906
Adj Close,HMN,8.762225151062012
Adj Close,HMNF,4.21675443649292
Adj Close,HMPT,
Adj Close,HMST,
Adj Close,HMY,9.501215934753418
Adj Close,HNI,19.327415466308594
Adj Close,HNNA,1.3229291439056396
Adj Close,HNNAZ,
Adj Close,HNRA,
Adj Close,HNRG,5.503910064697266
Adj Close,HNST,
Adj Close,HNVR,
Adj Close,HNW,5.752437591552734
Adj Close,HOFT,8.988536834716797
Adj Close,HOFV,
Adj Close,HOFVW,
Adj Close,HOG,19.356407165527344
Adj Close,HOLI,11.554758071899414
Adj Close,HOLO,
Adj Close,HOLX,14.9399995803833
Adj Close,HOMB,4.53115701675415
Adj Close,HON,29.385038375854492
Adj Close,HONE,
Adj Close,HOOD,
Adj Close,HOOK,
Adj Close,HOPE,8.781266212463379
Adj Close,HOTH,
Adj Close,HOUR,
Adj Close,HOUS,
Adj Close,HOV,99.5
Adj Close,HOVNP,5.300000190734863
Adj Close,HOWL,
Adj Close,HP,26.620075225830078
Adj Close,HPCO,
Adj Close,HPE,
Adj Close,HPF,6.0198893547058105
Adj Close,HPI,6.642897129058838
Adj Close,HPK,
Adj Close,HPKEW,
Adj Close,HPLT,
Adj Close,HPP,
Adj Close,HPP^C,
Adj Close,HPQ,17.386600494384766
Adj Close,HPS,5.705845832824707
Adj Close,HPX,
Adj Close,HQH,4.308597564697266
Adj Close,HQI,1.7653357982635498
Adj Close,HQL,3.3637921810150146
Adj Close,HQY,
Adj Close,HR,
Adj Close,HRB,14.098099708557129
Adj Close,HRI,35.4086799621582
Adj Close,HRL,7.483022212982178
Adj Close,HRMY,
Adj Close,HROW,58.0
Adj Close,HROWL,
Adj Close,HROWM,
Adj Close,HRT,
Adj Close,HRTG,
Adj Close,HRTX,28.0
Adj Close,HRZN,
Adj Close,HSAQ,
Adj Close,HSBC,32.472164154052734
Adj Close,HSC,26.420499801635742
Adj Close,HSCS,
Adj Close,HSCSW,
Adj Close,HSDT,
Adj Close,HSIC,20.95294189453125
Adj Close,HSII,23.49669647216797
Adj Close,HSKA,5.636419773101807
Adj Close,HSON,46.06842803955078
Adj Close,HSPOU,
Adj Close,HST,8.567312240600586
Adj Close,HSTM,3.7121050357818604
Adj Close,HSTO,
Adj Close,HSY,27.21636962890625
Adj Close,HT,7.08521842956543
Adj Close,HTBI,
Adj Close,HTBK,3.141695022583008
Adj Close,HTCR,
Adj Close,HTD,5.452454566955566
Adj Close,HTFB,
Adj Close,HTFC,
Adj Close,HTGC,3.964439630508423
Adj Close,HTGM,
Adj Close,HTH,10.871047019958496
Adj Close,HTHT,
Adj Close,HTIA,
Adj Close,HTIBP,
Adj Close,HTLD,12.578630447387695
Adj Close,HTLF,11.822154998779297
Adj Close,HTLFP,
Adj Close,HTOO,
Adj Close,HTOOW,
Adj Close,HTY,3.7864773273468018
Adj Close,HTZ,
Adj Close,HTZWW,
Adj Close,HT^C,
Adj Close,HT^D,
Adj Close,HT^E,
Adj Close,HUBB,35.576576232910156
Adj Close,HUBG,27.670000076293945
Adj Close,HUBS,
Adj Close,HUDA,
Adj Close,HUDAR,
Adj Close,HUDAU,
Adj Close,HUDI,
Adj Close,HUGE,
Adj Close,HUIZ,
Adj Close,HUM,41.69310760498047
Adj Close,HUMA,
Adj Close,HUMAW,
Adj Close,HUN,8.440190315246582
Adj Close,HURC,14.11313533782959
Adj Close,HURN,23.700000762939453
Adj Close,HUSA,78.8061294555664
Adj Close,HUT,
Adj Close,HUYA,
Adj Close,HVBC,
Adj Close,HVT,7.939013957977295
Adj Close,HVT/A,
Adj Close,HWBK,6.540855407714844
Adj Close,HWC,31.85567855834961
Adj Close,HWCPZ,
Adj Close,HWEL,
Adj Close,HWELW,
Adj Close,HWKN,8.704782485961914
Adj Close,HWKZ,
Adj Close,HWM,
Adj Close,HWM^,
Adj Close,HXL,12.875027656555176
Adj Close,HY,
Adj Close,HYB,3.3576548099517822
Adj Close,HYFM,
Adj Close,HYI,
Adj Close,HYLN,
Adj Close,HYMC,
Adj Close,HYMCL,
Adj Close,HYMCW,
Adj Close,HYPR,
Adj Close,HYRE,
Adj Close,HYT,3.833780527114868
Adj Close,HYW,
Adj Close,HYZN,
Adj Close,HYZNW,
Adj Close,HZN,
Adj Close,HZNP,
Adj Close,HZO,9.329999923706055
Adj Close,HZON,
Adj Close,IAA,
Adj Close,IAC,3.9886677265167236
Adj Close,IAE,5.840479850769043
Adj Close,IAF,3.3140292167663574
Adj Close,IAG,14.824188232421875
Adj Close,IART,19.25
Adj Close,IAS,
Adj Close,IAUX,
Adj Close,IBA,18.360143661499023
Adj Close,IBCP,5.963449478149414
Adj Close,IBER,
Adj Close,IBEX,
Adj Close,IBIO,225.0
Adj Close,IBKR,13.977045059204102
Adj Close,IBM,81.378662109375
Adj Close,IBN,6.015349864959717
Adj Close,IBOC,14.907546043395996
Adj Close,IBP,
Adj Close,IBRX,
Adj Close,IBTX,
Adj Close,ICAD,7.900000095367432
Adj Close,ICCC,3.6500000953674316
Adj Close,ICCH,
Adj Close,ICCM,
Adj Close,ICD,
Adj Close,ICE,20.203536987304688
Adj Close,ICFI,26.498241424560547
Adj Close,ICHR,
Adj Close,ICL,3.1654069423675537
Adj Close,ICLK,
Adj Close,ICLR,21.610000610351562
Adj Close,ICMB,
Adj Close,ICPT,
Adj Close,ICR^A,
Adj Close,ICU,
Adj Close,ICUCW,
Adj Close,ICUI,36.72999954223633
Adj Close,ICVX,
Adj Close,ID,
Adj Close,IDA,21.93476104736328
Adj Close,IDAI,
Adj Close,IDBA,
Adj Close,IDCC,22.513381958007812
Adj Close,IDE,
Adj Close,IDEX,6.75
Adj Close,IDN,28.8799991607666
Adj Close,IDR,3.5
Adj Close,IDRA,42.15999984741211
Adj Close,IDT,1.4736782312393188
Adj Close,IDW,
Adj Close,IDXX,27.040000915527344
Adj Close,IDYA,
Adj Close,IE,
Adj Close,IEP,15.3754243850708
Adj Close,IESC,5.929999828338623
Adj Close,IEX,26.432279586791992
Adj Close,IFBD,
Adj Close,IFF,32.76253128051758
Adj Close,IFIN,
Adj Close,IFN,9.85183334350586
Adj Close,IFRX,
Adj Close,IFS,
Adj Close,IGA,4.37285041809082
Adj Close,IGAC,
Adj Close,IGACW,
Adj Close,IGC,14.100000381469727
Adj Close,IGD,3.3648569583892822
Adj Close,IGI,9.825220108032227
Adj Close,IGIC,
Adj Close,IGICW,
Adj Close,IGMS,
Adj Close,IGR,2.581657648086548
Adj Close,IGT,12.267988204956055
Adj Close,IGTA,
Adj Close,IH,
Adj Close,IHD,
Adj Close,IHG,12.927427291870117
Adj Close,IHIT,
Adj Close,IHRT,
Adj Close,IHS,
Adj Close,IHT,0.9801146984100342
Adj Close,IHTA,
Adj Close,IIF,10.149648666381836
Adj Close,III,2.711013078689575
Adj Close,IIIN,9.905744552612305
Adj Close,IIIV,
Adj Close,IIM,7.508298873901367
Adj Close,IINN,
Adj Close,IINNW,
Adj Close,IIPR,
Adj Close,IIPR^A,
Adj Close,IIVIP,
Adj Close,IKNA,
Adj Close,IKT,
Adj Close,ILAG,
Adj Close,ILMN,30.549999237060547
Adj Close,ILPT,
Adj Close,IMAB,
Adj Close,IMACW,
Adj Close,IMAQ,
Adj Close,IMAX,13.3100004196167
Adj Close,IMBI,52.5
Adj Close,IMBIL,
Adj Close,IMCC,
Adj Close,IMCR,
Adj Close,IMGN,8.010000228881836
Adj Close,IMGO,
Adj Close,IMH,3.5999999046325684
Adj Close,IMKTA,10.76674747467041
Adj Close,IMMP,
Adj Close,IMMR,4.570250511169434
Adj Close,IMMX,
Adj Close,IMNM,
Adj Close,IMNN,2932.432373046875
Adj Close,IMO,31.25496482849121
Adj Close,IMOS,1.4598135948181152
Adj Close,IMPL,
Adj Close,IMPP,
Adj Close,IMPPP,
Adj Close,IMRA,
Adj Close,IMRN,
Adj Close,IMRX,
Adj Close,IMTE,
Adj Close,IMTX,
Adj Close,IMTXW,
Adj Close,IMUX,
Adj Close,IMV,39.42307662963867
Adj Close,IMVT,
Adj Close,IMXI,
Adj Close,INAB,
Adj Close,INAQ,
Adj Close,INBK,3.998871326446533
Adj Close,INBKZ,
Adj Close,INBS,
Adj Close,INBX,
Adj Close,INCR,
Adj Close,INCY,9.5
Adj Close,INDB,15.279616355895996
Adj Close,INDI,
Adj Close,INDIW,
Adj Close,INDO,
Adj Close,INDP,
Adj Close,INDT,28.221054077148438
Adj Close,INFA,
Adj Close,INFI,6.559999942779541
Adj Close,INFN,9.079999923706055
Adj Close,INFU,2.5
Adj Close,INFY,5.005496978759766
Adj Close,ING,7.780488014221191
Adj Close,INGN,
Adj Close,INGR,22.94661521911621
Adj Close,INKA,
Adj Close,INKAU,
Adj Close,INKAW,
Adj Close,INKT,
Adj Close,INLX,
Adj Close,INM,
Adj Close,INMB,
Adj Close,INMD,
Adj Close,INN,
Adj Close,INNV,
Adj Close,INN^E,
Adj Close,INN^F,
Adj Close,INO,4.400000095367432
Adj Close,INOD,6.050000190734863
Adj Close,INPX,
Adj Close,INSE,
Adj Close,INSG,8.369999885559082
Adj Close,INSI,8.646198272705078
Adj Close,INSM,7.699999809265137
Adj Close,INSP,
Adj Close,INST,
Adj Close,INSW,
Adj Close,INT,25.652332305908203
Adj Close,INTA,
Adj Close,INTC,14.773483276367188
Adj Close,INTE,
Adj Close,INTEU,
Adj Close,INTG,10.130000114440918
Adj Close,INTR,
Adj Close,INTT,1.6438016891479492
Adj Close,INTU,27.86484718322754
Adj Close,INTZ,0.4000000059604645
Adj Close,INUV,4.0
Adj Close,INVA,10.008153915405273
Adj Close,INVE,22.600000381469727
Adj Close,INVH,
Adj Close,INVO,
Adj Close,INVZ,
Adj Close,INVZW,
Adj Close,INZY,
Adj Close,IOAC,
Adj Close,IOACW,
Adj Close,IOBT,
Adj Close,IONM,
Adj Close,IONQ,
Adj Close,IONR,
Adj Close,IONS,11.270000457763672
Adj Close,IOR,8.0
Adj Close,IOSP,8.685215950012207
Adj Close,IOT,
Adj Close,IOVA,
Adj Close,IP,16.01919174194336
Adj Close,IPA,7.199999809265137
Adj Close,IPAR,10.334176063537598
Adj Close,IPAX,
Adj Close,IPAXW,
Adj Close,IPDN,
Adj Close,IPG,5.352127552032471
Adj Close,IPGP,17.3700008392334
Adj Close,IPHA,
Adj Close,IPI,294.3993835449219
Adj Close,IPSC,
Adj Close,IPVF,
Adj Close,IPVI,
Adj Close,IPVIU,
Adj Close,IPVIW,
Adj Close,IPW,
Adj Close,IPWR,
Adj Close,IPX,
Adj Close,IQ,
Adj Close,IQI,6.089483737945557
Adj Close,IQMD,
Adj Close,IQMDU,
Adj Close,IQV,
Adj Close,IR,
Adj Close,IRAA,
Adj Close,IRAAU,
Adj Close,IRAAW,
Adj Close,IRBT,17.959999084472656
Adj Close,IRDM,7.860000133514404
Adj Close,IREN,
Adj Close,IRIX,3.0799999237060547
Adj Close,IRL,4.303882598876953
Adj Close,IRM,9.710002899169922
Adj Close,IRMD,
Adj Close,IRNT,
Adj Close,IRON,
Adj Close,IROQ,
Adj Close,IRRX,
Adj Close,IRS,6.420093536376953
Adj Close,IRT,
Adj Close,IRTC,
Adj Close,IRWD,
Adj Close,ISD,
Adj Close,ISDR,1.152700424194336
Adj Close,ISEE,
Adj Close,ISIG,17.262176513671875
Adj Close,ISO,
Adj Close,ISPC,
Adj Close,ISPO,
Adj Close,ISPOW,
Adj Close,ISR,0.8799999952316284
Adj Close,ISRG,34.307777404785156
Adj Close,ISSC,2.727086305618286
Adj Close,ISTR,
Adj Close,ISUN,
Adj Close,IT,18.700000762939453
Adj Close,ITAQ,
Adj Close,ITAQW,
Adj Close,ITCB,6.455291271209717
Adj Close,ITCI,
Adj Close,ITGR,19.549999237060547
Adj Close,ITI,1.4700000286102295
Adj Close,ITIC,25.624414443969727
Adj Close,ITOS,
Adj Close,ITP,121.15864562988281
Adj Close,ITQ,
Adj Close,ITQRW,
Adj Close,ITRG,
Adj Close,ITRI,67.80000305175781
Adj Close,ITRM,
Adj Close,ITRN,-0.41737988591194153
Adj Close,ITT,13.99789810180664
Adj Close,ITUB,5.181512832641602
Adj Close,ITW,36.47177505493164
Adj Close,IVA,
Adj Close,IVAC,14.0
Adj Close,IVC,24.178600311279297
Adj Close,IVCAU,
Adj Close,IVCAW,
Adj Close,IVCB,
Adj Close,IVCBU,
Adj Close,IVCBW,
Adj Close,IVCP,
Adj Close,IVCPU,
Adj Close,IVCPW,
Adj Close,IVDA,10.399999618530273
Adj Close,IVDAW,
Adj Close,IVH,
Adj Close,IVR,192.7421417236328
Adj Close,IVR^B,
Adj Close,IVR^C,
Adj Close,IVT,
Adj Close,IVVD,
Adj Close,IVZ,14.619417190551758
Adj Close,IX,25.972183227539062
Adj Close,IXAQ,
Adj Close,IXAQU,
Adj Close,IXAQW,
Adj Close,IXHL,
Adj Close,IZEA,
Adj Close,J,36.7386360168457
Adj Close,JACK,17.470382690429688
Adj Close,JAGX,
Adj Close,JAKK,118.68907928466797
Adj Close,JAMF,
Adj Close,JAN,11.350000381469727
Adj Close,JANX,
Adj Close,JAQC,
Adj Close,JAQCU,
Adj Close,JATT,
Adj Close,JAZZ,8.239999771118164
Adj Close,JBGS,
Adj Close,JBHT,29.407913208007812
Adj Close,JBI,
Adj Close,JBK,8.617196083068848
Adj Close,JBL,14.94144058227539
Adj Close,JBLU,5.559999942779541
Adj Close,JBSS,9.132474899291992
Adj Close,JBT,15.705107688903809
Adj Close,JCE,3.5692479610443115
Adj Close,JCI,10.847269058227539
Adj Close,JCIC,
Adj Close,JCICU,
Adj Close,JCICW,
Adj Close,JCSE,
Adj Close,JCTCF,1.6875
Adj Close,JD,
Adj Close,JEF,18.41737174987793
Adj Close,JELD,
Adj Close,JEQ,3.5428130626678467
Adj Close,JEWL,
Adj Close,JFBR,
Adj Close,JFBRW,
Adj Close,JFIN,
Adj Close,JFR,4.448752403259277
Adj Close,JFU,
Adj Close,JG,
Adj Close,JGGC,
Adj Close,JGGCW,
Adj Close,JGH,
Adj Close,JHAA,
Adj Close,JHG,
Adj Close,JHI,6.700276851654053
Adj Close,JHS,6.3278422355651855
Adj Close,JHX,5.629978179931641
Adj Close,JILL,
Adj Close,JJSF,34.87541198730469
Adj Close,JKHY,20.522600173950195
Adj Close,JKS,
Adj Close,JLL,58.48994445800781
Adj Close,JLS,9.040831565856934
Adj Close,JMAC,
Adj Close,JMIA,
Adj Close,JMM,3.4922735691070557
Adj Close,JMSB,
Adj Close,JNCE,
Adj Close,JNJ,45.15203094482422
Adj Close,JNPR,22.217302322387695
Adj Close,JOAN,
Adj Close,JOB,6.699999809265137
Adj Close,JOBY,
Adj Close,JOE,28.193593978881836
Adj Close,JOF,3.7847118377685547
Adj Close,JOUT,9.490918159484863
Adj Close,JPC,2.8460304737091064
Adj Close,JPI,
Adj Close,JPM,30.51723861694336
Adj Close,JPM^C,
Adj Close,JPM^D,
Adj Close,JPM^J,
Adj Close,JPM^K,
Adj Close,JPM^L,
Adj Close,JPM^M,
Adj Close,JPS,2.9056854248046875
Adj Close,JPT,
Adj Close,JQC,2.5453925132751465
Adj Close,JRI,
Adj Close,JRO,4.476384162902832
Adj Close,JRS,2.858779191970825
Adj Close,JRSH,
Adj Close,JRVR,
Adj Close,JSD,
Adj Close,JSM,7.068220615386963
Adj Close,JSPR,
Adj Close,JSPRW,
Adj Close,JT,
Adj Close,JUGGU,
Adj Close,JUGGW,
Adj Close,JUN,
Adj Close,JUPW,
Adj Close,JUPWW,
Adj Close,JVA,3.995708703994751
Adj Close,JWAC,
Adj Close,JWEL,
Adj Close,JWN,27.030109405517578
Adj Close,JWSM,
Adj Close,JXJT,
Adj Close,JXN,
Adj Close,JYNT,
Adj Close,JZ,
Adj Close,JZXN,
Adj Close,K,35.61181640625
Adj Close,KA,
Adj Close,KACL,
Adj Close,KAI,14.150177955627441
Adj Close,KAL,
Adj Close,KALA,
Adj Close,KALU,32.62718963623047
Adj Close,KALV,
Adj Close,KALWW,
Adj Close,KAMN,19.130355834960938
Adj Close,KAR,4.105452060699463
Adj Close,KARO,
Adj Close,KAVL,
Adj Close,KB,41.46075439453125
Adj Close,KBAL,5.385286331176758
Adj Close,KBH,12.28164291381836
Adj Close,KBNT,
Adj Close,KBNTW,
Adj Close,KBR,16.31662940979004
Adj Close,KC,
Adj Close,KCGI,
Adj Close,KD,
Adj Close,KDNY,
Adj Close,KDP,3.391555070877075
Adj Close,KE,
Adj Close,KELYA,11.53560733795166
Adj Close,KELYB,11.485280990600586
Adj Close,KEN,
Adj Close,KEP,12.31310749053955
Adj Close,KEQU,10.652566909790039
Adj Close,KERN,
Adj Close,KERNW,
Adj Close,KEX,34.939998626708984
Adj Close,KEY,4.3035783767700195
Adj Close,KEYS,
Adj Close,KEY^I,
Adj Close,KEY^J,
Adj Close,KEY^K,
Adj Close,KEY^L,
Adj Close,KF,16.215917587280273
Adj Close,KFFB,5.949970245361328
Adj Close,KFRC,9.959221839904785
Adj Close,KFS,6.800000190734863
Adj Close,KFY,15.706343650817871
Adj Close,KGC,17.69833755493164
Adj Close,KHC,
Adj Close,KIDS,
Adj Close,KIM,7.5682783126831055
Adj Close,KIM^L,
Adj Close,KIM^M,
Adj Close,KIND,
Adj Close,KINS,2.001843214035034
Adj Close,KINZ,
Adj Close,KINZW,
Adj Close,KIO,
Adj Close,KIQ,0.06932086497545242
Adj Close,KIRK,16.989898681640625
Adj Close,KITT,
Adj Close,KITTW,
Adj Close,KKR,
Adj Close,KKRS,
Adj Close,KKR^C,
Adj Close,KLAC,21.91116714477539
Adj Close,KLIC,5.153215408325195
Adj Close,KLR,
Adj Close,KLTR,
Adj Close,KLXE,
Adj Close,KMB,40.59684753417969
Adj Close,KMDA,
Adj Close,KMF,
Adj Close,KMI,
Adj Close,KMPB,
Adj Close,KMPH,
Adj Close,KMPR,16.717580795288086
Adj Close,KMT,21.058990478515625
Adj Close,KMX,23.979999542236328
Adj Close,KN,
Adj Close,KNBE,
Adj Close,KNDI,5.71999979019165
Adj Close,KNOP,
Adj Close,KNSA,
Adj Close,KNSL,
Adj Close,KNSW,
Adj Close,KNTE,
Adj Close,KNTK,
Adj Close,KNW,10.5
Adj Close,KNX,16.889511108398438
Adj Close,KO,18.242395401000977
Adj Close,KOD,
Adj Close,KODK,
Adj Close,KOF,47.274471282958984
Adj Close,KOP,27.870397567749023
Adj Close,KOPN,4.269999980926514
Adj Close,KORE,
Adj Close,KOS,
Adj Close,KOSS,4.4875335693359375
Adj Close,KPLT,
Adj Close,KPLTW,
Adj Close,KPRX,
Adj Close,KPTI,
Adj Close,KR,7.472515106201172
Adj Close,KRBP,
Adj Close,KRC,21.140810012817383
Adj Close,KREF,
Adj Close,KREF^A,
Adj Close,KRG,8.639650344848633
Adj Close,KRKR,
Adj Close,KRMD,0.21699999272823334
Adj Close,KRNL,
Adj Close,KRNLW,
Adj Close,KRNT,
Adj Close,KRNY,6.174010276794434
Adj Close,KRO,4.8084611892700195
Adj Close,KRON,
Adj Close,KROS,
Adj Close,KRP,
Adj Close,KRT,
Adj Close,KRTX,
Adj Close,KRUS,
Adj Close,KRYS,
Adj Close,KSCP,
Adj Close,KSI,
Adj Close,KSICW,
Adj Close,KSM,6.132448673248291
Adj Close,KSPN,24.147367477416992
Adj Close,KSS,36.76983642578125
Adj Close,KT,12.018091201782227
Adj Close,KTB,
Adj Close,KTCC,3.9000000953674316
Adj Close,KTF,5.790011882781982
Adj Close,KTH,12.984406471252441
Adj Close,KTN,11.513253211975098
Adj Close,KTOS,10.800000190734863
Adj Close,KTRA,
Adj Close,KTTA,
Adj Close,KUKE,
Adj Close,KULR,
Adj Close,KURA,
Adj Close,KVHI,15.029999732971191
Adj Close,KVSA,
Adj Close,KVSC,
Adj Close,KW,6.429801940917969
Adj Close,KWE,
Adj Close,KWESW,
Adj Close,KWR,18.087953567504883
Adj Close,KXIN,
Adj Close,KYCH,
Adj Close,KYCHR,
Adj Close,KYCHU,
Adj Close,KYCHW,
Adj Close,KYMR,
Adj Close,KYN,8.316535949707031
Adj Close,KZIA,16.45819664001465
Adj Close,KZR,
Adj Close,L,34.50952911376953
Adj Close,LAB,
Adj Close,LABP,
Adj Close,LAC,7.300000190734863
Adj Close,LAD,7.090165138244629
Adj Close,LADR,
Adj Close,LAKE,8.170000076293945
Adj Close,LAMR,22.94527816772461
Adj Close,LANC,35.6485595703125
Adj Close,LAND,
Adj Close,LANDM,
Adj Close,LANDO,
Adj Close,LANV,
Adj Close,LARK,6.295085906982422
Adj Close,LASE,
Adj Close,LASR,
Adj Close,LATGU,
Adj Close,LATGW,
Adj Close,LAUR,
Adj Close,LAW,
Adj Close,LAZ,24.19324493408203
Adj Close,LAZR,
Adj Close,LAZY,
Adj Close,LBAI,3.885767936706543
Adj Close,LBBB,
Adj Close,LBC,
Adj Close,LBPH,
Adj Close,LBRDA,
Adj Close,LBRDK,
Adj Close,LBRDP,
Adj Close,LBRT,
Adj Close,LBTYA,11.24169635772705
Adj Close,LBTYB,11.237166404724121
Adj Close,LBTYK,10.96500015258789
Adj Close,LC,
Adj Close,LCA,
Adj Close,LCAA,
Adj Close,LCAAU,
Adj Close,LCAAW,
Adj Close,LCAHW,
Adj Close,LCFY,
Adj Close,LCFYW,
Adj Close,LCI,6.260000228881836
Adj Close,LCID,
Adj Close,LCII,15.240874290466309
Adj Close,LCNB,6.411531448364258
Adj Close,LCTX,4.730000019073486
Adj Close,LCUT,6.252895355224609
Adj Close,LCW,
Adj Close,LDHA,
Adj Close,LDHAW,
Adj Close,LDI,
Adj Close,LDOS,25.039857864379883
Adj Close,LDP,
Adj Close,LE,
Adj Close,LEA,30.295164108276367
Adj Close,LECO,21.669828414916992
Adj Close,LEDS,
Adj Close,LEE,35.599998474121094
Adj Close,LEG,13.036842346191406
Adj Close,LEGA,
Adj Close,LEGAW,
Adj Close,LEGH,
Adj Close,LEGN,
Adj Close,LEJU,
Adj Close,LEN,11.881876945495605
Adj Close,LEO,3.861189603805542
Adj Close,LESL,
Adj Close,LEU,1140.10986328125
Adj Close,LEV,
Adj Close,LEVI,
Adj Close,LEXX,
Adj Close,LEXXW,
Adj Close,LFAC,
Adj Close,LFCR,6.380000114440918
Adj Close,LFLY,
Adj Close,LFLYW,
Adj Close,LFMD,1.149999976158142
Adj Close,LFMDP,
Adj Close,LFST,
Adj Close,LFT,
Adj Close,LFT^A,
Adj Close,LFUS,29.98423957824707
Adj Close,LFVN,1.8200000524520874
Adj Close,LGAC,
Adj Close,LGACU,
Adj Close,LGHL,
Adj Close,LGHLW,
Adj Close,LGI,5.172276020050049
Adj Close,LGIH,
Adj Close,LGL,2.1328461170196533
Adj Close,LGMK,
Adj Close,LGND,8.122270584106445
Adj Close,LGO,
Adj Close,LGST,
Adj Close,LGVC,
Adj Close,LGVCW,
Adj Close,LGVN,
Adj Close,LH,76.37000274658203
Adj Close,LHC,
Adj Close,LHCG,34.119998931884766
Adj Close,LHDX,
Adj Close,LHX,37.0435905456543
Adj Close,LI,
Adj Close,LIAN,
Adj Close,LIBY,
Adj Close,LICY,
Adj Close,LIDR,
Adj Close,LIDRW,
Adj Close,LIFE,
Adj Close,LIFW,
Adj Close,LIFWW,
Adj Close,LIFWZ,
Adj Close,LII,34.18978500366211
Adj Close,LILA,
